No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,PM2.5_Category,PM10_Category
740,210.0,240.0,34.0,55.0,1399.0,23.0,6.2,1006.3,1.7,0.0,SSW,0.5,Huairou,2013-03-31 19:00:00,Buruk,Buruk
741,205.0,217.0,21.0,38.0,1300.0,27.0,6.3,1006.6,2.0,0.0,NE,1.5,Huairou,2013-03-31 20:00:00,Buruk,Buruk
742,202.0,208.0,23.0,36.0,1300.0,29.0,6.1,1006.7,1.6,0.0,E,0.5,Huairou,2013-03-31 21:00:00,Buruk,Buruk
743,206.0,237.0,28.0,56.0,1700.0,10.0,5.7,1006.2,1.8,0.0,E,0.1,Huairou,2013-03-31 22:00:00,Buruk,Buruk
744,223.0,237.0,37.0,55.0,1600.0,8.0,5.9,1006.2,2.0,0.0,NNW,0.9,Huairou,2013-03-31 23:00:00,Buruk,Buruk
745,211.0,227.0,30.0,49.0,1500.0,8.0,5.6,1005.9,2.2,0.0,WSW,0.5,Huairou,2013-04-01 00:00:00,Buruk,Buruk
746,209.0,223.0,27.0,40.0,1399.0,13.0,5.4,1005.1,2.2,0.0,ESE,0.9,Huairou,2013-04-01 01:00:00,Buruk,Buruk
747,207.0,212.0,22.0,35.0,1500.0,11.0,5.5,1005.3,2.7,0.0,WNW,0.9,Huairou,2013-04-01 02:00:00,Buruk,Buruk
748,205.0,209.0,21.0,30.0,1500.0,13.0,5.2,1004.8,2.5,0.0,NNE,0.8,Huairou,2013-04-01 03:00:00,Buruk,Buruk
749,205.0,209.0,21.0,30.0,1399.0,20.0,4.0,1004.5,2.5,0.0,NNE,1.5,Huairou,2013-04-01 04:00:00,Buruk,Buruk
750,193.0,204.0,18.0,29.0,1700.0,7.0,2.6,1004.5,2.6,0.0,WNW,1.1,Huairou,2013-04-01 05:00:00,Buruk,Buruk
751,193.0,204.0,18.0,29.0,2100.0,2.0,2.7,1005.1,2.7,0.0,NE,0.7,Huairou,2013-04-01 06:00:00,Buruk,Buruk
752,228.0,238.0,14.0,49.0,2100.0,2.0,6.0,1005.1,3.2,0.0,SE,1.3,Huairou,2013-04-01 07:00:00,Buruk,Buruk
753,251.0,271.0,21.0,59.0,2399.0,2.0,8.6,1005.8,2.6,0.0,NE,1.6,Huairou,2013-04-01 08:00:00,Buruk,Buruk
754,283.0,314.0,33.0,70.0,2200.0,8.0,9.1,1006.5,2.4,0.0,E,3.5,Huairou,2013-04-01 09:00:00,Buruk,Buruk
755,288.0,321.0,49.0,70.0,2100.0,16.0,11.9,1007.5,0.3,0.0,NE,2.8,Huairou,2013-04-01 10:00:00,Buruk,Buruk
756,258.0,273.0,66.0,45.0,1800.0,49.0,11.4,1008.0,-2.8,0.0,NE,2.8,Huairou,2013-04-01 11:00:00,Buruk,Buruk
757,112.0,112.0,29.0,13.0,800.0,81.0,13.7,1008.0,-5.0,0.0,NNE,5.1,Huairou,2013-04-01 12:00:00,Buruk,Sedang
758,32.0,6.0,17.0,7.0,600.0,93.0,14.3,1008.4,-6.0,0.0,NNE,9.0,Huairou,2013-04-01 13:00:00,Baik,Baik
759,41.0,58.0,16.0,8.0,500.0,107.0,14.2,1008.6,-6.7,0.0,NE,7.1,Huairou,2013-04-01 14:00:00,Sedang,Sedang
760,23.0,62.0,17.0,7.0,500.0,107.0,14.8,1008.9,-7.4,0.0,NNE,5.2,Huairou,2013-04-01 15:00:00,Baik,Sedang
761,23.0,62.0,17.0,7.0,400.0,107.0,14.5,1009.5,-7.6,0.0,NNE,4.1,Huairou,2013-04-01 16:00:00,Baik,Sedang
762,24.0,33.0,12.0,9.0,400.0,107.0,13.2,1010.2,-8.7,0.0,NE,4.4,Huairou,2013-04-01 17:00:00,Baik,Baik
763,29.0,34.0,8.0,13.0,400.0,104.0,11.6,1011.2,-8.3,0.0,NW,1.8,Huairou,2013-04-01 18:00:00,Baik,Baik
764,18.0,26.0,10.0,20.0,500.0,91.0,10.9,1012.6,-10.6,0.0,NW,3.9,Huairou,2013-04-01 19:00:00,Baik,Baik
765,30.0,26.0,6.0,13.0,400.0,92.0,8.5,1013.7,-9.5,0.0,NW,1.6,Huairou,2013-04-01 20:00:00,Baik,Baik
766,10.0,10.0,4.0,7.0,200.0,94.0,6.1,1014.2,-12.0,0.0,SSW,1.3,Huairou,2013-04-01 21:00:00,Baik,Baik
767,17.0,3.0,3.0,4.0,300.0,93.0,4.4,1014.6,-11.3,0.0,NW,0.7,Huairou,2013-04-01 22:00:00,Baik,Baik
768,17.0,17.0,3.0,4.0,400.0,80.0,4.7,1014.6,-11.0,0.0,WNW,2.2,Huairou,2013-04-01 23:00:00,Baik,Baik
769,3.0,6.0,3.0,16.0,400.0,71.0,3.7,1014.5,-12.3,0.0,WNW,2.0,Huairou,2013-04-02 00:00:00,Baik,Baik
770,7.0,6.0,3.0,4.0,300.0,88.0,2.0,1014.3,-13.0,0.0,W,1.2,Huairou,2013-04-02 01:00:00,Baik,Baik
771,3.0,11.0,3.0,6.0,300.0,73.0,0.5,1013.9,-10.7,0.0,WNW,1.1,Huairou,2013-04-02 02:00:00,Baik,Baik
772,3.0,11.0,3.0,6.0,,,-0.6,1013.5,-11.7,0.0,W,0.7,Huairou,2013-04-02 03:00:00,Baik,Baik
773,3.0,6.0,3.0,11.0,200.0,71.0,-1.3,1013.5,-9.7,0.0,NW,1.3,Huairou,2013-04-02 04:00:00,Baik,Baik
774,45.0,122.0,3.0,37.0,400.0,35.0,-1.5,1013.1,-9.4,0.0,WNW,2.1,Huairou,2013-04-02 05:00:00,Sedang,Sedang
775,17.0,26.0,3.0,27.0,600.0,35.0,0.4,1013.4,-9.6,0.0,NE,1.2,Huairou,2013-04-02 06:00:00,Baik,Baik
776,11.0,24.0,3.0,19.0,500.0,45.0,4.2,1013.3,-9.6,0.0,ESE,0.8,Huairou,2013-04-02 07:00:00,Baik,Baik
777,36.0,59.0,17.0,54.0,800.0,18.0,7.5,1012.4,-9.0,0.0,E,2.3,Huairou,2013-04-02 08:00:00,Sedang,Sedang
778,36.0,59.0,17.0,54.0,700.0,36.0,9.9,1012.0,-9.8,0.0,S,1.6,Huairou,2013-04-02 09:00:00,Sedang,Sedang
779,39.0,54.0,17.0,27.0,,55.2636,11.8,1010.7,-10.5,0.0,SSE,2.3,Huairou,2013-04-02 10:00:00,Sedang,Sedang
780,35.0,54.0,16.0,27.0,300.0,64.0,13.9,1009.0,-6.4,0.0,SW,2.4,Huairou,2013-04-02 11:00:00,Baik,Sedang
781,62.0,99.0,30.0,32.0,600.0,93.0,15.5,1007.6,-5.6,0.0,SSE,2.4,Huairou,2013-04-02 12:00:00,Sedang,Sedang
782,106.0,134.0,33.0,52.0,1000.0,91.0,16.7,1006.3,-2.4,0.0,SSW,3.9,Huairou,2013-04-02 13:00:00,Buruk,Sedang
783,132.0,182.0,34.0,74.0,1000.0,94.0,17.1,1005.0,-4.2,0.0,S,2.3,Huairou,2013-04-02 14:00:00,Buruk,Buruk
784,143.0,172.0,34.0,51.0,1100.0,132.0,17.8,1004.0,-3.6,0.0,SW,3.0,Huairou,2013-04-02 15:00:00,Buruk,Buruk
785,139.0,175.0,31.0,39.0,1300.0,150.0,17.7,1003.2,-3.7,0.0,S,2.0,Huairou,2013-04-02 16:00:00,Buruk,Buruk
786,131.0,185.0,35.0,30.0,1100.0,165.0,16.3,1002.7,-4.3,0.0,SW,0.9,Huairou,2013-04-02 17:00:00,Buruk,Buruk
787,131.0,185.0,36.0,30.0,1000.0,130.0,13.4,1002.6,-2.6,0.0,WNW,1.6,Huairou,2013-04-02 18:00:00,Buruk,Buruk
788,136.0,229.0,45.0,55.0,1399.0,95.0,10.9,1003.1,-2.2,0.0,NW,1.4,Huairou,2013-04-02 19:00:00,Buruk,Buruk
789,137.0,230.0,46.0,55.0,2100.0,18.0,9.4,1003.2,-2.3,0.0,NNW,0.7,Huairou,2013-04-02 20:00:00,Buruk,Buruk
790,167.0,315.0,34.0,102.0,3100.0,6.0,8.5,1003.0,-1.6,0.0,WNW,1.6,Huairou,2013-04-02 21:00:00,Buruk,Buruk
791,183.0,259.0,30.0,104.0,2100.0,13.0,8.1,1002.7,-1.7,0.0,WNW,2.2,Huairou,2013-04-02 22:00:00,Buruk,Buruk
792,149.0,190.0,29.0,49.0,1500.0,50.0,7.4,1002.2,-1.6,0.0,WNW,2.3,Huairou,2013-04-02 23:00:00,Buruk,Buruk
793,149.0,190.0,29.0,49.0,1300.0,70.0,7.0,1001.8,-1.9,0.0,NW,1.4,Huairou,2013-04-03 00:00:00,Buruk,Buruk
794,122.0,147.0,22.0,25.0,1200.0,70.0,5.7,1001.4,-0.8,0.0,WNW,2.1,Huairou,2013-04-03 01:00:00,Buruk,Sedang
795,122.0,147.0,22.0,25.0,1200.0,65.0,6.0,1001.2,-2.1,0.0,WNW,1.4,Huairou,2013-04-03 02:00:00,Buruk,Sedang
796,128.0,145.0,22.0,23.0,,61.2612,4.7,1001.1,-2.0,0.0,W,1.0,Huairou,2013-04-03 03:00:00,Buruk,Sedang
797,120.0,140.0,22.0,20.0,1100.0,58.0,3.8,1001.4,-2.4,0.0,ENE,1.1,Huairou,2013-04-03 04:00:00,Buruk,Sedang
798,104.0,148.0,25.0,22.0,1100.0,53.0,3.2,1001.9,-1.6,0.0,S,0.6,Huairou,2013-04-03 05:00:00,Buruk,Sedang
799,114.0,142.0,21.0,21.0,1200.0,46.0,3.8,1002.5,0.0,0.0,NW,0.9,Huairou,2013-04-03 06:00:00,Buruk,Sedang
800,119.0,160.0,25.0,42.0,1399.0,26.0,7.7,1003.0,-1.3,0.0,WSW,0.9,Huairou,2013-04-03 07:00:00,Buruk,Buruk
801,128.0,176.0,37.0,56.0,1500.0,30.0,13.5,1003.1,-1.3,0.0,WSW,1.0,Huairou,2013-04-03 08:00:00,Buruk,Buruk
802,127.0,176.0,36.0,55.0,1399.0,49.0,17.5,1003.1,-3.3,0.0,ENE,4.8,Huairou,2013-04-03 09:00:00,Buruk,Buruk
803,130.0,197.0,33.0,45.0,1100.0,75.0,19.3,1003.2,-3.6,0.0,E,4.5,Huairou,2013-04-03 10:00:00,Buruk,Buruk
804,130.0,197.0,33.0,45.0,500.0,111.0,20.2,1002.7,-3.5,0.0,ENE,3.7,Huairou,2013-04-03 11:00:00,Buruk,Buruk
805,52.0,91.0,17.0,12.0,600.0,118.0,19.6,1002.5,-1.5,0.0,SSW,4.1,Huairou,2013-04-03 12:00:00,Sedang,Sedang
806,126.0,278.0,52.0,30.0,1399.0,147.0,18.9,1002.7,-0.5,0.0,SE,5.2,Huairou,2013-04-03 13:00:00,Buruk,Buruk
807,200.0,483.0,101.0,53.0,3100.0,144.0,18.1,1002.7,-1.7,0.0,SSE,7.4,Huairou,2013-04-03 14:00:00,Buruk,Buruk
808,122.0,53.3,55.0,33.0,1600.0,138.0,17.1,1003.2,-2.1,0.0,S,4.5,Huairou,2013-04-03 15:00:00,Buruk,Sedang
809,87.0,400.0,39.0,29.0,1200.0,141.0,16.0,1003.6,-3.0,0.0,SSE,4.4,Huairou,2013-04-03 16:00:00,Buruk,Buruk
810,69.0,302.0,25.0,33.0,800.0,121.0,14.6,1004.4,-3.7,0.0,SSE,4.6,Huairou,2013-04-03 17:00:00,Sedang,Buruk
811,69.0,234.0,25.0,33.0,700.0,121.0,13.4,1005.0,-4.8,0.0,SSE,3.0,Huairou,2013-04-03 18:00:00,Sedang,Buruk
812,79.0,144.0,19.0,30.0,600.0,108.0,12.2,1006.1,-4.5,0.0,SSE,1.7,Huairou,2013-04-03 19:00:00,Buruk,Sedang
813,68.0,134.0,18.0,42.0,700.0,77.0,11.3,1006.7,-4.8,0.0,SW,1.1,Huairou,2013-04-03 20:00:00,Sedang,Sedang
814,54.0,118.0,12.0,58.0,500.0,42.0,10.6,1007.2,-5.0,0.0,S,2.5,Huairou,2013-04-03 21:00:00,Sedang,Sedang
815,54.0,118.0,12.0,58.0,500.0,27.0,8.7,1006.8,-3.5,0.0,WNW,1.3,Huairou,2013-04-03 22:00:00,Sedang,Sedang
816,47.0,100.0,26.0,47.0,800.0,38.0,6.7,1006.8,-3.0,0.0,W,1.4,Huairou,2013-04-03 23:00:00,Sedang,Sedang
817,47.0,100.0,26.0,47.0,900.0,40.0,6.6,1006.8,-4.2,0.0,WSW,1.0,Huairou,2013-04-04 00:00:00,Sedang,Sedang
818,51.0,96.0,21.0,28.0,800.0,39.0,6.4,1006.4,-2.8,0.0,W,2.1,Huairou,2013-04-04 01:00:00,Sedang,Sedang
819,48.0,80.0,25.0,34.0,800.0,37.0,6.9,1006.0,-2.8,0.0,WSW,3.0,Huairou,2013-04-04 02:00:00,Sedang,Sedang
820,47.0,86.0,24.0,29.0,700.0,39.0,8.0,1006.1,-3.5,0.0,WSW,3.0,Huairou,2013-04-04 03:00:00,Sedang,Sedang
821,52.0,74.0,43.0,24.0,1100.0,52.0,8.7,1005.7,-4.2,0.0,W,2.3,Huairou,2013-04-04 04:00:00,Sedang,Sedang
822,52.0,74.0,43.0,24.0,1899.0,45.0,8.3,1005.9,-3.9,0.0,SW,2.6,Huairou,2013-04-04 05:00:00,Sedang,Sedang
823,57.0,99.0,96.0,39.0,2299.0,39.0,8.7,1005.8,-3.8,0.0,SW,1.5,Huairou,2013-04-04 06:00:00,Sedang,Sedang
824,61.0,101.0,93.0,43.0,2399.0,37.0,9.7,1006.2,-4.7,0.0,W,2.2,Huairou,2013-04-04 07:00:00,Sedang,Sedang
825,60.0,102.0,78.0,43.0,2100.0,40.0,10.2,1006.5,-5.4,0.0,W,2.2,Huairou,2013-04-04 08:00:00,Sedang,Sedang
826,53.0,87.0,71.0,38.0,1899.0,49.0,10.0,1006.9,-5.6,0.0,WSW,2.9,Huairou,2013-04-04 09:00:00,Sedang,Sedang
827,52.0,93.0,72.0,37.0,1800.0,58.0,10.2,1006.2,-5.8,0.0,SW,0.9,Huairou,2013-04-04 10:00:00,Sedang,Sedang
828,53.0,94.0,68.0,39.0,1700.0,59.0,9.8,1005.5,-6.1,0.0,WSW,1.9,Huairou,2013-04-04 11:00:00,Sedang,Sedang
829,56.0,109.0,67.0,44.0,1600.0,56.0,8.6,1004.9,-0.2,0.1,WNW,2.1,Huairou,2013-04-04 12:00:00,Sedang,Sedang
830,56.0,109.0,67.0,44.0,1700.0,57.0,7.5,1004.5,3.2,0.6,ESE,0.6,Huairou,2013-04-04 13:00:00,Sedang,Sedang
831,68.0,126.0,46.0,41.0,1600.0,52.0,7.3,1004.3,6.2,0.6,SW,0.5,Huairou,2013-04-04 14:00:00,Sedang,Sedang
832,60.0,88.0,27.0,34.0,1600.0,53.0,6.6,1004.0,4.1,0.8,E,1.4,Huairou,2013-04-04 15:00:00,Sedang,Sedang
833,71.0,82.0,18.0,43.0,1800.0,41.0,6.0,1004.3,5.9,1.3,NE,1.6,Huairou,2013-04-04 16:00:00,Sedang,Sedang
834,72.0,81.0,17.0,46.0,1700.0,35.0,5.6,1004.9,5.6,1.0,ENE,1.3,Huairou,2013-04-04 17:00:00,Sedang,Sedang
835,72.0,81.0,17.0,46.0,1600.0,37.0,5.5,1005.5,5.5,1.3,NNE,0.8,Huairou,2013-04-04 18:00:00,Sedang,Sedang
836,56.0,70.0,14.0,41.0,1700.0,27.0,5.5,1006.3,5.5,1.5,ENE,1.4,Huairou,2013-04-04 19:00:00,Sedang,Sedang
837,64.0,71.0,13.0,41.0,1700.0,22.0,5.5,1006.5,5.5,1.3,SE,0.8,Huairou,2013-04-04 20:00:00,Sedang,Sedang
838,64.0,71.0,13.0,41.0,1500.0,27.0,5.6,1006.9,5.6,0.6,ESE,1.0,Huairou,2013-04-04 21:00:00,Sedang,Sedang
839,75.0,55.0,11.0,31.0,1500.0,22.0,5.3,1007.0,5.3,1.0,ENE,2.0,Huairou,2013-04-04 22:00:00,Sedang,Sedang
840,69.0,41.0,9.0,19.0,1399.0,32.0,5.4,1007.4,5.4,0.4,NE,1.0,Huairou,2013-04-04 23:00:00,Sedang,Baik
841,69.0,42.0,9.0,19.0,1399.0,35.0,5.4,1007.7,5.4,0.0,ESE,1.2,Huairou,2013-04-05 00:00:00,Sedang,Baik
842,63.0,40.0,11.0,18.0,1399.0,31.0,5.4,1008.1,5.4,0.0,WSW,0.6,Huairou,2013-04-05 01:00:00,Sedang,Baik
843,64.0,36.0,17.0,20.0,1399.0,28.0,5.5,1008.1,5.5,0.0,SSW,0.2,Huairou,2013-04-05 02:00:00,Sedang,Baik
844,64.0,33.0,17.0,20.0,1399.0,28.0,5.4,1008.2,5.4,0.5,NW,0.8,Huairou,2013-04-05 03:00:00,Sedang,Baik
845,69.0,34.0,16.0,18.0,1399.0,24.0,5.3,1007.7,5.3,0.1,ENE,0.6,Huairou,2013-04-05 04:00:00,Sedang,Baik
846,66.0,29.0,12.0,25.0,1500.0,16.0,5.2,1007.8,5.2,0.0,NNW,1.4,Huairou,2013-04-05 05:00:00,Sedang,Baik
847,66.0,28.0,12.0,25.0,1399.0,24.0,5.3,1007.6,5.3,0.0,W,0.6,Huairou,2013-04-05 06:00:00,Sedang,Baik
848,60.0,33.0,12.0,24.0,1399.0,15.0,6.7,1007.9,6.7,0.0,E,0.9,Huairou,2013-04-05 07:00:00,Sedang,Baik
849,56.0,71.0,11.0,16.0,1600.0,23.0,8.2,1008.1,7.6,0.0,E,0.9,Huairou,2013-04-05 08:00:00,Sedang,Sedang
850,121.0,71.0,17.0,12.0,1600.0,42.0,10.3,1008.3,7.0,0.0,E,2.0,Huairou,2013-04-05 09:00:00,Buruk,Sedang
851,121.0,89.0,17.0,12.0,1500.0,44.0,12.1,1008.1,-3.7,0.0,W,5.5,Huairou,2013-04-05 10:00:00,Buruk,Sedang
852,104.0,104.0,19.0,16.0,600.0,70.0,12.7,1008.2,-5.4,0.0,W,6.3,Huairou,2013-04-05 11:00:00,Buruk,Sedang
853,17.0,17.0,3.0,,200.0,81.0,13.0,1008.2,-5.6,0.0,W,5.2,Huairou,2013-04-05 12:00:00,Baik,Baik
854,17.0,17.0,3.0,,200.0,85.0,13.8,1007.4,-8.2,0.0,WNW,6.4,Huairou,2013-04-05 13:00:00,Baik,Baik
855,17.0,17.0,3.0,,200.0,86.0,13.4,1007.2,-7.9,0.0,WNW,7.9,Huairou,2013-04-05 14:00:00,Baik,Baik
856,16.0,16.0,3.0,,200.0,91.0,12.2,1008.2,-8.4,0.0,WNW,7.2,Huairou,2013-04-05 15:00:00,Baik,Baik
857,3.0,9.0,3.0,,200.0,90.0,10.8,1009.1,-8.0,0.0,NW,5.4,Huairou,2013-04-05 16:00:00,Baik,Baik
858,3.0,9.0,3.0,,200.0,96.0,10.0,1009.8,-8.7,0.0,WNW,7.8,Huairou,2013-04-05 17:00:00,Baik,Baik
859,3.0,13.0,3.0,,200.0,96.0,8.1,1012.1,-8.9,0.0,N,7.9,Huairou,2013-04-05 18:00:00,Baik,Baik
860,14.0,22.0,5.0,7.0,300.0,91.0,7.0,1013.9,-11.2,0.0,NNE,3.3,Huairou,2013-04-05 19:00:00,Baik,Baik
861,20.0,22.0,3.0,5.0,200.0,98.0,6.0,1014.8,-11.6,0.0,NE,1.5,Huairou,2013-04-05 20:00:00,Baik,Baik
862,20.0,22.0,3.0,5.0,300.0,83.0,5.2,1014.8,-11.4,0.0,N,2.4,Huairou,2013-04-05 21:00:00,Baik,Baik
863,14.0,18.0,7.0,14.0,300.0,82.0,4.1,1014.6,-10.8,0.0,N,3.2,Huairou,2013-04-05 22:00:00,Baik,Baik
864,5.0,14.0,5.0,12.0,300.0,86.0,2.4,1014.5,-8.6,0.0,NW,1.7,Huairou,2013-04-05 23:00:00,Baik,Baik
865,3.0,9.0,4.0,5.0,300.0,78.0,1.7,1013.8,-8.4,0.0,NW,1.9,Huairou,2013-04-06 00:00:00,Baik,Baik
866,11.0,14.0,3.0,5.0,300.0,70.0,0.8,1013.0,-8.0,0.0,WNW,2.2,Huairou,2013-04-06 01:00:00,Baik,Baik
867,4.0,8.0,3.0,4.0,300.0,64.0,0.0,1012.4,-6.8,0.0,WNW,1.6,Huairou,2013-04-06 02:00:00,Baik,Baik
868,3.0,6.0,3.0,,,,-0.9,1011.9,-6.5,0.0,W,1.4,Huairou,2013-04-06 03:00:00,Baik,Baik
869,3.0,6.0,3.0,,400.0,50.0,-1.3,1011.7,-7.0,0.0,NW,1.6,Huairou,2013-04-06 04:00:00,Baik,Baik
870,3.0,7.0,3.0,6.0,400.0,51.0,-1.6,1011.7,-6.5,0.0,WNW,1.9,Huairou,2013-04-06 05:00:00,Baik,Baik
871,13.0,22.0,3.0,6.0,500.0,46.0,0.4,1011.9,-5.8,0.0,NW,0.9,Huairou,2013-04-06 06:00:00,Baik,Baik
872,14.0,21.0,3.0,8.0,700.0,25.0,5.2,1011.6,-7.3,0.0,ESE,1.9,Huairou,2013-04-06 07:00:00,Baik,Baik
873,15.0,37.0,3.0,26.0,500.0,48.0,6.9,1011.2,-8.3,0.0,E,2.5,Huairou,2013-04-06 08:00:00,Baik,Baik
874,18.0,18.0,14.0,21.0,400.0,52.0,9.0,1010.6,-8.6,0.0,ESE,2.7,Huairou,2013-04-06 09:00:00,Baik,Baik
875,26.0,42.0,11.0,24.0,300.0,76.0,10.6,1009.6,-9.7,0.0,ESE,2.0,Huairou,2013-04-06 10:00:00,Baik,Baik
876,18.0,36.0,15.0,6.0,400.0,86.0,10.7,1008.0,-9.1,0.0,SSW,2.2,Huairou,2013-04-06 11:00:00,Baik,Baik
877,12.0,18.0,5.0,3.0,400.0,94.0,12.1,1006.8,-9.0,0.0,ESE,2.8,Huairou,2013-04-06 12:00:00,Baik,Baik
878,5.0,8.0,3.0,,300.0,100.0,13.1,1005.5,-11.5,0.0,SSE,2.2,Huairou,2013-04-06 13:00:00,Baik,Baik
879,3.0,7.0,3.0,,400.0,102.0,14.6,1004.5,-11.8,0.0,E,1.4,Huairou,2013-04-06 14:00:00,Baik,Baik
880,3.0,7.0,3.0,,400.0,105.0,15.3,1003.4,-12.1,0.0,SSE,3.4,Huairou,2013-04-06 15:00:00,Baik,Baik
881,3.0,6.0,3.0,,400.0,106.0,14.1,1002.7,-13.1,0.0,E,2.4,Huairou,2013-04-06 16:00:00,Baik,Baik
882,3.0,8.0,3.0,,400.0,92.0,12.9,1002.3,-10.9,0.0,S,2.9,Huairou,2013-04-06 17:00:00,Baik,Baik
883,18.0,27.0,3.0,12.0,400.0,85.0,10.6,1002.4,-9.2,0.0,NE,1.3,Huairou,2013-04-06 18:00:00,Baik,Baik
884,25.0,51.0,3.0,18.0,400.0,68.0,7.6,1003.2,-6.2,0.0,NW,1.3,Huairou,2013-04-06 19:00:00,Baik,Sedang
885,21.0,60.0,3.0,29.0,700.0,27.0,6.2,1003.6,-5.5,0.0,WNW,1.6,Huairou,2013-04-06 20:00:00,Baik,Sedang
886,40.0,105.0,4.0,62.0,800.0,8.0,6.1,1003.5,-5.9,0.0,WNW,1.5,Huairou,2013-04-06 21:00:00,Sedang,Sedang
887,40.0,105.0,4.0,62.0,800.0,11.0,5.1,1003.3,-8.1,0.0,NNE,1.9,Huairou,2013-04-06 22:00:00,Sedang,Sedang
888,48.0,90.0,4.0,49.0,800.0,16.0,5.2,1003.2,-4.4,0.0,N,0.8,Huairou,2013-04-06 23:00:00,Sedang,Sedang
889,44.0,75.0,5.0,38.0,900.0,6.0,3.7,1002.6,-4.8,0.0,NW,1.0,Huairou,2013-04-07 00:00:00,Sedang,Sedang
890,53.0,86.0,14.0,58.0,900.0,16.0,3.3,1001.9,-4.4,0.0,WNW,1.2,Huairou,2013-04-07 01:00:00,Sedang,Sedang
891,60.0,88.0,17.0,51.0,800.0,14.0,3.2,1001.5,-6.0,0.0,NW,1.6,Huairou,2013-04-07 02:00:00,Sedang,Sedang
892,47.0,65.0,6.0,25.0,600.0,19.0,3.1,1001.7,-4.8,0.0,WNW,2.0,Huairou,2013-04-07 03:00:00,Sedang,Sedang
893,47.0,65.0,6.0,25.0,900.0,8.0,2.2,1001.8,-4.3,0.0,W,1.5,Huairou,2013-04-07 04:00:00,Sedang,Sedang
894,50.0,103.0,15.0,45.0,1600.0,2.0,1.6,1002.0,-4.1,0.0,W,2.4,Huairou,2013-04-07 05:00:00,Sedang,Sedang
895,62.0,125.0,28.0,53.0,2299.0,2.0,3.0,1002.2,-4.0,0.0,W,2.4,Huairou,2013-04-07 06:00:00,Sedang,Sedang
896,82.0,137.0,38.0,57.0,2500.0,4.0,5.2,1002.6,-4.9,0.0,SW,1.6,Huairou,2013-04-07 07:00:00,Buruk,Sedang
897,74.0,126.0,47.0,50.0,2399.0,22.0,6.6,1002.2,-5.7,0.0,NE,0.8,Huairou,2013-04-07 08:00:00,Sedang,Sedang
898,75.0,107.0,66.0,42.0,2200.0,43.0,7.7,1001.4,-5.1,0.0,SSE,3.6,Huairou,2013-04-07 09:00:00,Sedang,Sedang
899,63.0,93.0,91.0,38.0,1800.0,56.0,10.1,1000.4,-4.7,0.0,SE,2.0,Huairou,2013-04-07 10:00:00,Sedang,Sedang
900,62.0,94.0,80.0,32.0,1700.0,64.0,10.5,999.4,-3.6,0.0,SE,5.2,Huairou,2013-04-07 11:00:00,Sedang,Sedang
901,76.0,126.0,57.0,31.0,1500.0,70.0,11.5,998.4,-2.7,0.0,SE,3.0,Huairou,2013-04-07 12:00:00,Buruk,Sedang
902,71.0,115.0,43.0,24.0,1100.0,79.0,12.7,996.9,-2.0,0.0,SSE,2.9,Huairou,2013-04-07 13:00:00,Sedang,Sedang
903,66.0,102.0,42.0,26.0,900.0,88.0,13.9,995.7,-2.1,0.0,SE,3.8,Huairou,2013-04-07 14:00:00,Sedang,Sedang
904,85.0,141.0,56.0,39.0,1100.0,86.0,13.0,995.0,-1.4,0.0,SSE,2.6,Huairou,2013-04-07 15:00:00,Buruk,Sedang
905,89.0,138.0,60.0,38.0,1000.0,85.0,12.3,994.4,-2.0,0.0,ESE,3.7,Huairou,2013-04-07 16:00:00,Buruk,Sedang
906,94.0,136.0,59.0,45.0,900.0,75.0,11.9,994.9,-2.4,0.0,ENE,1.9,Huairou,2013-04-07 17:00:00,Buruk,Sedang
907,77.0,143.0,56.0,45.0,900.0,75.0,11.2,996.6,-0.6,0.0,W,2.3,Huairou,2013-04-07 18:00:00,Buruk,Sedang
908,91.0,155.0,54.0,52.0,1000.0,62.0,10.6,997.4,-0.6,0.0,W,2.6,Huairou,2013-04-07 19:00:00,Buruk,Buruk
909,93.0,155.0,42.0,57.0,1000.0,41.0,9.8,999.4,1.2,0.0,W,2.9,Huairou,2013-04-07 20:00:00,Buruk,Buruk
910,86.0,172.0,33.0,28.0,900.0,64.0,9.5,999.5,0.6,0.0,SE,1.3,Huairou,2013-04-07 21:00:00,Buruk,Buruk
911,40.0,172.0,9.0,,400.0,88.0,8.7,999.1,0.9,0.0,E,1.0,Huairou,2013-04-07 22:00:00,Sedang,Buruk
912,40.0,16.0,9.0,,400.0,80.0,7.8,999.4,1.4,0.0,ENE,0.1,Huairou,2013-04-07 23:00:00,Sedang,Baik
913,6.0,17.0,6.0,,400.0,58.0,5.5,998.6,1.0,0.0,N,0.8,Huairou,2013-04-08 00:00:00,Baik,Baik
914,14.0,31.0,6.0,10.0,500.0,56.0,4.3,999.1,1.5,0.0,W,1.5,Huairou,2013-04-08 01:00:00,Baik,Baik
915,23.0,41.0,6.0,15.0,500.0,44.0,6.0,1000.2,-6.3,0.0,SW,2.0,Huairou,2013-04-08 02:00:00,Baik,Baik
916,31.0,38.0,4.0,15.0,300.0,61.0,7.9,1000.4,-14.4,0.0,WNW,4.0,Huairou,2013-04-08 03:00:00,Baik,Baik
